date;open;high;low;close;volume
20160523;000000;335.1000000;336.4500000;335.1000000;336.4500000;45
20160524;000000;336.4500000;336.5500000;336.4500000;336.5500000;59
20160525;000000;336.5500000;336.5500000;336.0500000;336.0500000;40
20160526;000000;336.0500000;336.0500000;334.0500000;334.0500000;62
20160527;000000;334.0500000;336.2500000;334.0500000;336.2500000;64
20160528;000000;336.2500000;336.2500000;336.2500000;336.2500000;6
20160530;000000;336.2500000;336.2500000;336.2500000;336.2500000;22
20160531;000000;336.2500000;336.3500000;336.2500000;336.3500000;47
20160601;000000;336.3500000;337.0500000;336.3500000;337.0500000;49
20160602;000000;337.0500000;337.0500000;337.0500000;337.0500000;43
20160603;000000;337.0500000;337.7000000;337.0500000;337.7000000;53
20160605;000000;337.7000000;337.7000000;337.7000000;337.7000000;5
20160606;000000;337.7000000;337.7000000;335.0500000;335.0500000;70
20160607;000000;335.0500000;335.0500000;333.5500000;333.5500000;50
20160608;000000;333.5500000;333.5500000;330.0500000;330.0500000;76
20160609;000000;330.0500000;331.5500000;330.0500000;331.5500000;57
20160610;000000;331.5500000;335.0500000;331.5500000;335.0500000;43
20160611;000000;335.0500000;335.0500000;335.0500000;335.0500000;1
20160613;000000;335.0500000;335.0500000;335.0500000;335.0500000;36
20160614;000000;335.0500000;339.0500000;335.0500000;339.0500000;51
20160615;000000;339.0500000;339.0500000;337.8500000;337.8500000;46
20160616;000000;337.8500000;338.4500000;337.8500000;338.4500000;67
20160617;000000;338.4500000;338.8000000;338.4500000;338.8000000;44
20160618;000000;338.8000000;338.8000000;338.8000000;338.8000000;3
20160620;000000;338.8000000;338.8000000;335.0500000;335.0500000;49
20160621;000000;335.0500000;337.3500000;335.0500000;337.3500000;55
20160622;000000;337.3500000;337.3500000;337.0500000;337.0500000;57
20160623;000000;337.0500000;337.0500000;334.5000000;334.5000000;62
20160624;000000;334.5000000;340.2900000;334.5000000;339.5000000;51
20160625;000000;339.5000000;339.5000000;339.5000000;339.5000000;2
20160626;000000;339.5000000;339.5000000;339.5000000;339.5000000;9
20160627;000000;339.5000000;339.5000000;338.7500000;338.7500000;54
20160628;000000;338.7500000;338.9800000;338.7500000;338.9800000;40
20160629;000000;338.9800000;338.9800000;338.9500000;338.9500000;49
20160630;000000;338.9500000;339.0500000;338.9500000;339.0500000;64
20160701;000000;339.0500000;339.0500000;337.5500000;337.5500000;33
20160702;000000;337.5500000;337.5500000;337.5500000;337.5500000;3
20160704;000000;337.5500000;337.5500000;337.5500000;337.5500000;19
20160705;000000;337.5500000;337.5500000;337.1500000;337.1500000;41
20160706;000000;337.1500000;337.1500000;337.0000000;337.0000000;51
20160707;000000;337.0000000;337.7400000;337.0000000;337.7400000;47
20160708;000000;337.7400000;338.2400000;337.7400000;338.2400000;36
20160710;000000;338.2400000;338.2400000;338.2400000;338.2400000;3
20160711;000000;338.2400000;338.2400000;337.3500000;337.3500000;39
20160712;000000;337.3500000;338.0500000;337.3500000;338.0500000;51
20160713;000000;338.0500000;338.0500000;338.0500000;338.0500000;61
20160714;000000;338.0500000;338.2000000;338.0500000;338.2000000;39
20160715;000000;338.2000000;339.0500000;338.2000000;339.0500000;48
20160717;000000;339.0500000;339.0500000;339.0500000;339.0500000;2
20160718;000000;339.0500000;339.1000000;339.0500000;339.1000000;42
20160719;000000;339.1000000;339.1000000;338.7500000;338.7500000;47
20160720;000000;338.7500000;341.0500000;338.7500000;341.0500000;67
20160721;000000;341.0500000;342.1500000;341.0500000;342.1500000;58
20160722;000000;342.1500000;343.0500000;342.1500000;343.0500000;56
20160723;000000;343.0500000;343.0500000;343.0500000;343.0500000;2
20160724;000000;343.0500000;343.0500000;343.0500000;343.0500000;2
20160725;000000;343.0500000;344.6000000;343.0500000;344.6000000;42
20160726;000000;344.6000000;354.0500000;344.6000000;354.0500000;62
20160727;000000;354.0500000;354.0500000;352.6500000;352.6500000;45
20160728;000000;352.6500000;354.2000000;352.6500000;354.2000000;50
20160729;000000;354.2000000;354.2000000;352.3500000;352.3500000;60
20160730;000000;352.3500000;352.3500000;352.3500000;352.3500000;1
20160731;000000;352.3500000;352.3500000;352.3500000;352.3500000;8
20160801;000000;352.3500000;352.3500000;351.5500000;351.5500000;38
20160802;000000;351.5500000;353.9500000;351.5500000;353.9500000;70
20160803;000000;353.9500000;354.2200000;353.9500000;354.2200000;41
20160804;000000;354.2200000;354.2200000;352.1500000;352.1500000;59
20160805;000000;352.1500000;352.1500000;347.6500000;347.6500000;42
20160806;000000;347.6500000;347.6500000;347.6500000;347.6500000;2
20160807;000000;347.6500000;347.6500000;347.6500000;347.6500000;2
20160808;000000;347.6500000;347.6500000;347.1000000;347.1000000;39
20160809;000000;347.1000000;347.1000000;346.1500000;346.1500000;43
20160810;000000;346.1500000;346.8500000;346.1500000;346.8500000;30
20160811;000000;346.8500000;346.8500000;346.3000000;346.3000000;39
20160812;000000;346.3000000;346.3000000;344.8500000;344.8500000;41
20160813;000000;344.8500000;344.8500000;344.8500000;344.8500000;2
20160815;000000;344.8500000;344.8500000;343.4500000;343.4500000;38
20160816;000000;343.4500000;343.8500000;343.4500000;343.8500000;54
20160817;000000;343.8500000;343.8500000;341.5500000;341.5500000;49
20160818;000000;341.5500000;341.5500000;338.5500000;338.5500000;33
20160819;000000;338.5500000;338.5500000;338.5500000;338.5500000;29
20160820;000000;338.5500000;338.5500000;338.5500000;338.5500000;3
20160821;000000;338.5500000;338.5500000;338.5500000;338.5500000;4
20160822;000000;338.5500000;338.6000000;338.5500000;338.6000000;46
20160823;000000;338.6000000;340.0500000;338.6000000;340.0500000;43
20160824;000000;340.0500000;340.0500000;339.5500000;339.5500000;44
20160825;000000;339.5500000;339.5500000;339.0500000;339.0500000;58
20160826;000000;339.0500000;339.0500000;339.0000000;339.0000000;42
20160827;000000;339.0000000;339.0000000;339.0000000;339.0000000;2
20160829;000000;339.0000000;339.0500000;339.0000000;339.0500000;41
20160830;000000;339.0500000;339.0500000;339.0500000;339.0500000;48
20160831;000000;339.0500000;340.1500000;339.0500000;340.1500000;47
20160901;000000;340.1500000;341.0500000;340.1500000;341.0500000;45
20160902;000000;341.0500000;341.7500000;341.0500000;341.7500000;51
20160903;000000;341.7500000;341.7500000;341.7500000;341.7500000;1
20160904;000000;353.9500000;353.9500000;353.9500000;353.9500000;6
20160905;000000;353.9500000;353.9500000;353.9500000;353.9500000;19
20160906;000000;353.9500000;353.9500000;339.7500000;339.7500000;51
20160907;000000;339.7500000;339.7500000;337.1000000;337.1000000;63
20160908;000000;337.1000000;337.1000000;337.0500000;337.0500000;61
20160909;000000;337.0500000;337.0500000;337.0500000;337.0500000;64
20160910;000000;337.0500000;337.0500000;337.0500000;337.0500000;4
20160911;000000;337.0500000;337.0500000;337.0500000;337.0500000;3
20160912;000000;337.0500000;337.8000000;337.0500000;337.8000000;49
20160913;000000;337.8000000;337.8000000;337.5000000;337.5000000;58
20160914;000000;337.5000000;337.8000000;337.5000000;337.8000000;47
20160915;000000;337.8000000;339.3000000;337.8000000;339.3000000;47
20160916;000000;339.3000000;339.8000000;339.3000000;339.8000000;72
20160917;000000;339.8000000;339.8000000;339.8000000;339.8000000;2
20160918;000000;339.8000000;339.8000000;339.8000000;339.8000000;2
20160919;000000;339.8000000;339.8000000;338.6500000;338.6500000;65
20160920;000000;338.6500000;339.5000000;338.6500000;339.5000000;60
20160921;000000;339.5000000;339.5000000;338.9000000;338.9000000;50
20160922;000000;338.9000000;338.9000000;337.8500000;337.8500000;63
20160923;000000;337.8500000;337.8700000;337.8500000;337.8700000;53
20160924;000000;337.8700000;337.8700000;337.8700000;337.8700000;3
20160925;000000;337.8700000;337.8700000;337.8700000;337.8700000;3
20160926;000000;337.8700000;337.8700000;336.5000000;336.5000000;60
20160927;000000;336.5000000;336.5000000;336.4000000;336.4000000;63
20160928;000000;336.4000000;336.4000000;336.0500000;336.0500000;52
20160929;000000;336.0500000;336.0500000;335.0000000;335.0000000;54
20160930;000000;335.0000000;335.7500000;335.0000000;335.7500000;53
20161001;000000;335.7500000;335.7500000;335.7500000;335.7500000;1
20161002;000000;335.7500000;335.7500000;335.7500000;335.7500000;1
20161003;000000;335.7500000;335.7500000;334.5500000;334.5500000;53
20161004;000000;334.5500000;334.5500000;334.0000000;334.0000000;54
20161005;000000;334.0000000;335.5500000;334.0000000;335.5500000;59
20161006;000000;335.5500000;335.5500000;332.7000000;332.7000000;54
20161007;000000;332.7000000;332.7000000;331.4500000;331.4500000;43
20161008;000000;331.4500000;331.4500000;331.4500000;331.4500000;2
20161009;000000;331.4500000;331.4500000;331.4500000;331.4500000;4
20161010;000000;331.4500000;332.0000000;331.4500000;332.0000000;33
20161011;000000;332.0000000;332.0000000;330.5000000;330.5000000;45
20161012;000000;330.5000000;331.1000000;330.5000000;331.1000000;64
20161013;000000;331.1000000;331.1000000;330.5500000;330.5500000;55
20161014;000000;330.5500000;330.5500000;330.5000000;330.5000000;62
20161015;000000;330.5000000;330.5000000;330.5000000;330.5000000;3
20161016;000000;330.5000000;330.5000000;330.5000000;330.5000000;4
20161017;000000;330.5000000;332.2000000;330.5000000;332.2000000;63
20161018;000000;332.2000000;332.2000000;332.2000000;332.2000000;70
20161019;000000;332.2000000;332.2000000;331.6000000;331.6000000;65
20161020;000000;331.6000000;331.6000000;331.1000000;331.1000000;52
20161021;000000;331.1000000;331.1000000;331.0500000;331.0500000;65
20161022;000000;331.0500000;331.0500000;331.0500000;331.0500000;2
20161023;000000;331.0500000;331.0500000;331.0500000;331.0500000;1
20161024;000000;331.0500000;331.0500000;330.1000000;330.1000000;84
20161025;000000;330.1000000;330.1500000;330.1000000;330.1500000;78
20161026;000000;330.1500000;331.8000000;330.1500000;331.8000000;68
20161027;000000;331.8000000;333.3000000;331.8000000;333.3000000;53
20161028;000000;333.3000000;334.0000000;333.3000000;334.0000000;66
20161029;000000;334.0000000;334.0000000;334.0000000;334.0000000;3
20161030;000000;334.0000000;334.0000000;334.0000000;334.0000000;4
20161031;000000;334.0000000;335.5000000;334.0000000;335.5000000;40
20161101;000000;335.5000000;336.0000000;335.5000000;336.0000000;55
20161102;000000;336.0000000;338.2000000;336.0000000;338.2000000;44
20161103;000000;338.2000000;338.6500000;338.2000000;338.6500000;45
20161104;000000;338.6500000;339.0000000;338.6500000;339.0000000;39
20161105;000000;339.0000000;339.0000000;339.0000000;339.0000000;2
20161106;000000;339.0000000;339.0000000;339.0000000;339.0000000;4
20161107;000000;339.0000000;339.8000000;339.0000000;339.8000000;33
20161108;000000;339.8000000;340.1000000;339.8000000;340.1000000;50
20161109;000000;340.1000000;340.1000000;340.0500000;340.0500000;52
20161110;000000;340.0500000;340.0500000;338.2500000;338.2500000;56
20161111;000000;338.2500000;341.6000000;338.2500000;341.6000000;44
20161112;000000;341.6000000;341.6000000;341.6000000;341.6000000;2
20161113;000000;341.6000000;341.6000000;341.6000000;341.6000000;4
20161114;000000;341.6000000;344.8000000;341.6000000;344.8000000;40
20161115;000000;344.8000000;344.8000000;343.8000000;343.8000000;32
20161116;000000;343.8000000;343.8000000;341.7500000;341.7500000;53
20161117;000000;341.7500000;341.7500000;341.0500000;341.0500000;38
20161118;000000;341.0500000;341.0500000;340.8000000;340.8000000;43
20161119;000000;340.8000000;340.8000000;340.8000000;340.8000000;3
20161120;000000;340.8000000;340.8000000;340.8000000;340.8000000;1
20161121;000000;340.8000000;340.8000000;339.8400000;339.8400000;34
20161122;000000;339.8000000;339.8000000;335.4000000;335.4000000;47
20161123;000000;335.4000000;335.8000000;335.4000000;335.8000000;44
20161124;000000;335.8000000;335.8000000;335.8000000;335.8000000;15
20161125;000000;335.8000000;339.1000000;335.8000000;339.1000000;19
20161126;000000;339.1000000;339.1000000;339.1000000;339.1000000;4
20161127;000000;339.1000000;339.1000000;339.1000000;339.1000000;1
20161128;000000;339.1000000;340.4500000;339.1000000;340.4500000;43
20161129;000000;340.4500000;340.6000000;340.4500000;340.6000000;50
20161130;000000;340.6000000;340.6000000;339.5000000;339.5000000;44
20161201;000000;339.5000000;339.6500000;339.5000000;339.6500000;43
20161202;000000;339.6500000;339.6500000;333.5500000;337.8000000;46
20161204;000000;337.8000000;337.8000000;337.8000000;337.8000000;1
20161205;000000;337.8000000;337.8000000;333.7400000;335.1700000;227
20161206;000000;335.1700000;336.1700000;334.4500000;335.1000000;415
20161207;000000;335.1000000;336.4700000;335.1000000;336.2700000;368
20161208;000000;336.2700000;336.2700000;333.5000000;333.7000000;407
20161209;000000;333.7000000;334.7700000;332.9000000;334.2000000;440
20161210;000000;334.2000000;334.2000000;334.2000000;334.2000000;5
20161211;000000;334.2000000;334.2000000;334.2000000;334.2000000;1
20161212;000000;334.2000000;334.2000000;329.1400000;330.0000000;468
20161213;000000;330.0000000;331.5000000;329.2500000;331.0700000;276
20161214;000000;331.0700000;332.0800000;328.7000000;331.8100000;513
20161215;000000;331.8100000;335.8000000;331.8100000;335.0200000;542
20161216;000000;335.0200000;337.8000000;334.8500000;335.0200000;40
20161217;000000;335.0200000;335.0200000;335.0200000;335.0200000;6
20161218;000000;335.0200000;335.0200000;335.0200000;335.0200000;2
20161219;000000;335.0200000;335.0200000;335.0200000;335.0200000;30
20161220;000000;335.0200000;335.2700000;334.0000000;335.1700000;362
20161221;000000;335.1700000;335.1700000;331.3400000;332.3100000;575
20161222;000000;332.3100000;333.9000000;330.0600000;333.4000000;557
20161223;000000;333.4000000;333.9000000;327.7000000;330.9600000;550
20161224;000000;330.9600000;330.9600000;330.9600000;330.9600000;2
20161225;000000;330.9600000;330.9600000;330.9600000;330.9600000;3
20161226;000000;330.9600000;333.3000000;330.9600000;332.5600000;493
20161227;000000;332.5600000;333.9900000;331.9000000;333.8600000;581
20161228;000000;333.8600000;334.2000000;330.9000000;332.5000000;543
20161229;000000;332.5000000;333.5600000;330.9000000;333.0600000;407
20161230;000000;333.0600000;333.9700000;331.9100000;333.5500000;313
20161231;000000;333.5500000;333.5500000;333.5500000;333.5500000;3
20170101;000000;333.5500000;333.5500000;333.5500000;333.5500000;2
20170102;000000;333.5500000;333.5500000;333.2300000;333.2300000;19
20170103;000000;333.2300000;333.2300000;333.2300000;333.2300000;27
20170104;000000;333.2300000;335.0700000;332.9000000;333.9000000;329
20170105;000000;333.9000000;334.0600000;330.9000000;332.8100000;334
20170106;000000;332.8100000;332.8100000;329.9000000;331.2100000;278
20170107;000000;331.2100000;331.2100000;331.2100000;331.2100000;3
20170108;000000;331.2100000;331.2100000;331.2100000;331.2100000;2
20170109;000000;331.2100000;331.9100000;329.4000000;331.9100000;308
20170110;000000;331.9100000;333.2300000;330.9000000;332.8600000;466
20170111;000000;332.7000000;334.0600000;332.6500000;333.9600000;290
20170112;000000;333.9600000;333.9600000;330.9000000;332.1100000;254
20170113;000000;332.1100000;333.2300000;330.9000000;332.3600000;259
20170114;000000;332.3600000;332.3600000;332.3600000;332.3600000;3
20170115;000000;332.3600000;332.3600000;332.3600000;332.3600000;2
20170116;000000;332.3600000;333.6600000;332.0000000;333.0000000;693
20170117;000000;333.0000000;333.3600000;331.6000000;331.7500000;743
20170118;000000;331.7500000;331.8100000;329.5000000;330.1600000;1610
20170119;000000;330.1600000;332.6100000;329.3700000;331.8100000;1965
20170120;000000;331.8100000;333.2300000;330.4900000;332.2600000;643
20170121;000000;332.2600000;332.2600000;332.2600000;332.2600000;9
20170123;000000;332.2600000;332.3000000;329.8900000;330.7600000;393
20170124;000000;330.7600000;331.0000000;327.2800000;328.3100000;428
20170125;000000;328.3100000;329.0000000;326.9000000;328.1100000;1264
20170126;000000;328.1100000;329.1400000;327.3900000;328.5000000;2122
20170127;000000;328.5000000;329.5000000;326.9300000;327.8100000;372
20170128;000000;327.8100000;327.8100000;327.8100000;327.8100000;4
20170130;000000;327.8100000;328.0000000;325.2000000;325.9600000;315
20170131;000000;325.9600000;325.9600000;322.3300000;323.2200000;747
20170201;000000;323.2200000;325.1600000;322.9000000;324.6100000;472
20170202;000000;324.6100000;325.3100000;323.8700000;325.2000000;433
20170203;000000;325.2000000;325.2000000;321.2000000;323.5000000;492
20170204;000000;323.5000000;323.5000000;323.5000000;323.5000000;4
20170205;000000;323.5000000;323.5000000;323.5000000;323.5000000;1
20170206;000000;323.5000000;323.6000000;320.9300000;322.0600000;399
20170207;000000;322.0600000;323.6600000;321.5600000;323.4800000;986
20170208;000000;323.4800000;325.0100000;323.3200000;324.9100000;627
20170209;000000;324.9100000;325.0000000;322.5300000;323.5000000;1450
20170210;000000;323.5000000;324.0600000;321.6700000;322.5100000;1580
20170211;000000;322.5100000;322.5100000;322.5100000;322.5100000;3
20170212;000000;322.5100000;322.5100000;322.5100000;322.5100000;2
20170213;000000;322.5100000;322.9000000;320.9000000;322.6600000;396
20170214;000000;322.6600000;323.1600000;320.6300000;321.8100000;1737
20170215;000000;321.8100000;322.0600000;318.9000000;320.5000000;1794
20170216;000000;320.5000000;320.9600000;318.0300000;319.1000000;1388
20170217;000000;319.1000000;319.5000000;317.3100000;318.4500000;1225
20170218;000000;318.4500000;318.4500000;318.4500000;318.4500000;8
20170219;000000;318.4500000;318.4500000;318.4500000;318.4500000;1
20170220;000000;318.4500000;319.4100000;318.3600000;318.7900000;630
20170221;000000;318.7900000;318.9600000;315.4100000;315.9900000;1862
20170222;000000;315.9900000;316.7200000;312.4000000;313.8600000;1435
20170223;000000;313.8600000;314.9900000;310.5300000;311.6600000;2768
20170224;000000;311.6100000;312.3100000;310.4300000;311.5600000;1488
20170225;000000;311.5600000;311.5600000;311.5600000;311.5600000;4
20170227;000000;311.5600000;312.9600000;311.0600000;311.6900000;610
20170228;000000;311.6900000;313.2900000;311.5600000;312.7100000;1632
20170301;000000;312.7100000;314.2100000;312.3000000;313.7900000;1331
20170302;000000;313.7900000;315.9900000;313.2100000;315.9900000;984
20170303;000000;315.9900000;317.8200000;315.4600000;317.5500000;1319
20170304;000000;317.5500000;317.5500000;317.5500000;317.5500000;6
20170305;000000;316.1000000;316.2600000;316.1000000;316.2600000;5
20170306;000000;316.2600000;316.9900000;313.9800000;315.1100000;528
20170307;000000;315.1100000;315.7500000;314.2300000;315.0700000;475
20170308;000000;315.0700000;315.7500000;314.9100000;315.0700000;39
20170309;000000;315.0700000;317.3900000;314.9100000;316.3900000;445
20170310;000000;316.2100000;318.4900000;316.0300000;316.6600000;434
20170311;000000;316.6600000;316.6600000;316.6600000;316.6600000;3
20170312;000000;316.6600000;316.6600000;316.6600000;316.6600000;5
20170313;000000;316.6600000;318.9900000;316.5900000;318.2900000;436
20170314;000000;318.2900000;318.4100000;316.9000000;318.0700000;436
20170315;000000;318.0700000;319.3100000;317.9100000;318.5600000;265
20170316;000000;318.5600000;318.5600000;316.0300000;316.9900000;769
20170317;000000;316.9900000;317.1100000;313.4000000;315.5100000;721
20170318;000000;315.5100000;315.5100000;315.5100000;315.5100000;3
20170319;000000;315.5100000;315.5100000;315.5100000;315.5100000;1
20170320;000000;315.5100000;315.5100000;315.3800000;315.3800000;45
20170321;000000;315.3800000;315.3800000;315.3800000;315.3800000;36
20170322;000000;315.3800000;315.3800000;315.3800000;315.3800000;45
20170323;000000;315.3800000;315.3800000;315.3800000;315.3800000;38
20170324;000000;315.3800000;316.9900000;315.3800000;316.8600000;316
20170326;000000;316.8600000;316.8600000;316.8600000;316.8600000;2
20170327;000000;316.8600000;316.8600000;314.4300000;315.4600000;668
20170328;000000;315.4600000;315.9900000;314.0300000;315.1300000;525
20170329;000000;315.1300000;315.5100000;314.4000000;315.4600000;326
20170330;000000;315.4600000;315.4600000;313.6900000;314.7100000;475
20170331;000000;314.7100000;314.9900000;312.5300000;313.5700000;506
20170401;000000;313.5700000;313.5700000;313.5700000;313.5700000;2
20170402;000000;313.5700000;313.5700000;313.5700000;313.5700000;3
20170403;000000;313.5700000;313.7600000;312.2300000;313.1900000;426
20170404;000000;313.1900000;313.1900000;311.9000000;312.8100000;503
20170405;000000;312.6500000;312.9000000;310.9100000;311.5600000;458
20170406;000000;311.5600000;313.1200000;311.4000000;312.5800000;468
20170407;000000;312.5800000;313.4900000;311.9000000;313.0600000;541
20170408;000000;313.0600000;313.0600000;313.0600000;313.0600000;2
20170410;000000;313.0600000;314.4900000;311.0300000;312.1600000;421
20170411;000000;312.1600000;313.0000000;310.3300000;311.3600000;388
20170412;000000;311.3600000;312.0600000;310.8800000;311.8800000;511
20170413;000000;311.8800000;312.0600000;311.2000000;311.6600000;255
20170414;000000;311.6600000;311.6600000;309.7800000;310.8100000;191
20170415;000000;310.8100000;310.8100000;310.8100000;310.8100000;2
20170416;000000;310.8100000;310.8100000;310.8100000;310.8100000;2
20170417;000000;310.8100000;310.9600000;309.8300000;310.7100000;289
20170418;000000;310.7100000;311.3100000;309.4000000;311.3100000;418
20170419;000000;311.3100000;311.6600000;310.8000000;311.4300000;360
20170420;000000;311.4300000;312.7600000;311.2700000;312.6100000;424
20170421;000000;312.6100000;313.2100000;311.6000000;313.1400000;448
20170422;000000;313.1400000;313.1400000;313.1400000;313.1400000;2
20170423;000000;313.1400000;313.1400000;312.9500000;312.9500000;2
20170424;000000;312.9500000;312.9500000;311.3400000;311.5600000;320
20170425;000000;311.5600000;312.2600000;310.1600000;312.0600000;494
20170426;000000;312.0600000;313.4500000;311.7000000;313.1900000;414
20170427;000000;313.1900000;314.3100000;312.9000000;314.2600000;381
20170428;000000;314.2600000;315.3800000;313.2000000;314.5100000;498
20170430;000000;314.5100000;314.5100000;314.5100000;314.5100000;1
20170501;000000;314.5100000;315.3800000;314.5100000;315.3800000;22
20170502;000000;315.3800000;315.4100000;314.3000000;315.2800000;310
20170503;000000;315.2800000;315.5800000;314.3300000;315.4100000;378
20170504;000000;315.4100000;316.0600000;314.7300000;315.8100000;336
20170505;000000;315.8100000;318.5800000;315.6500000;318.3100000;473
20170506;000000;318.3100000;318.3100000;318.3100000;318.3100000;4
20170507;000000;318.3100000;318.3100000;318.3100000;318.3100000;2
20170508;000000;318.3100000;318.3100000;318.3100000;318.3100000;34
20170509;000000;318.3100000;318.3100000;318.3100000;318.3100000;24
20170510;000000;318.3100000;318.7800000;317.9000000;318.4200000;165
20170511;000000;318.4200000;318.4200000;314.7800000;315.7600000;462
20170512;000000;315.7600000;315.8600000;314.4000000;315.7600000;443
20170515;000000;315.7600000;315.7600000;311.5300000;312.7900000;490
20170516;000000;312.7900000;312.7900000;311.8300000;312.0800000;167
20170517;000000;312.0800000;313.5800000;311.8500000;313.2200000;434
20170518;000000;313.2200000;314.1300000;312.9000000;313.5600000;401
20170519;000000;313.5600000;313.9800000;311.8800000;312.2600000;416
20170520;000000;312.2600000;312.2600000;312.2600000;312.2600000;4
20170521;000000;312.2600000;312.2600000;312.2600000;312.2600000;1
20170522;000000;312.2600000;312.2600000;309.6300000;310.8000000;399
20170523;000000;310.8000000;312.1100000;309.9000000;311.4800000;550
20170524;000000;311.4800000;311.8800000;310.2800000;311.2300000;631
20170525;000000;311.2300000;311.2300000;309.7300000;310.6100000;538
20170526;000000;310.6100000;312.0600000;309.6300000;310.7100000;453
20170527;000000;310.7100000;310.7100000;310.7100000;310.7100000;1
20170528;000000;310.7100000;310.7100000;310.7100000;310.7100000;1
20170529;000000;310.7100000;310.8600000;309.2000000;310.4800000;200
20170530;000000;310.4800000;311.7800000;309.7600000;311.7800000;437
20170531;000000;311.7800000;312.5800000;311.3000000;311.6300000;284
20170601;000000;311.6300000;312.6100000;311.5300000;312.5800000;264
20170602;000000;312.4000000;314.0000000;312.3800000;314.0000000;235
20170604;000000;314.0000000;314.0000000;314.0000000;314.0000000;3
20170605;000000;314.0000000;314.0000000;312.6000000;312.9100000;113
20170606;000000;312.9100000;313.2600000;311.7300000;312.7100000;321
20170607;000000;312.7100000;313.0600000;311.8800000;312.9600000;404
20170608;000000;312.9600000;315.3800000;312.8000000;314.1200000;429
20170609;000000;314.1200000;315.7700000;313.9600000;315.5800000;405
20170610;000000;315.5800000;315.5800000;315.5800000;315.5800000;4
20170611;000000;315.5800000;315.6700000;315.5100000;315.6700000;6
20170612;000000;315.6700000;316.5600000;314.2800000;316.4800000;246
20170613;000000;316.4800000;316.4800000;314.9100000;315.8600000;321
20170614;000000;315.8600000;316.4100000;315.3800000;316.3800000;167
20170615;000000;316.3800000;317.9800000;316.3800000;317.7600000;326
20170616;000000;317.7600000;320.3600000;317.6000000;320.1100000;584
20170617;000000;320.1100000;320.1100000;320.1100000;320.1100000;8
20170618;000000;320.1100000;320.1100000;320.1100000;320.1100000;3
20170619;000000;320.1100000;320.2100000;318.4000000;319.9100000;405
20170620;000000;319.9100000;323.6300000;319.7500000;322.5100000;524
20170621;000000;322.5100000;327.0900000;322.3500000;326.4600000;228
20170622;000000;326.4600000;327.9600000;325.9800000;327.7600000;541
20170623;000000;327.6000000;327.7600000;325.4000000;325.9600000;428
20170625;000000;325.9600000;325.9600000;325.9600000;325.9600000;2
20170626;000000;325.9600000;325.9600000;323.7600000;324.7000000;519
20170627;000000;324.7000000;324.8300000;319.6900000;321.9600000;698
20170628;000000;321.9600000;323.9800000;321.9000000;323.9800000;545
20170629;000000;323.9800000;323.9800000;319.0600000;321.6800000;681
20170630;000000;321.6800000;323.3800000;320.3500000;321.9000000;653
20170701;000000;321.9000000;321.9000000;321.9000000;321.9000000;1
20170702;000000;320.0600000;320.0600000;320.0600000;320.0600000;5
20170703;000000;320.0600000;322.2000000;318.9000000;322.0000000;292
20170704;000000;322.0000000;322.6100000;321.4300000;322.5600000;301
20170705;000000;322.5600000;324.5100000;322.4000000;324.4600000;316
20170706;000000;324.3000000;324.4600000;324.3000000;324.4600000;30
20170707;000000;324.4600000;324.4600000;324.4600000;324.4600000;20
20170709;000000;324.4600000;324.4600000;324.4600000;324.4600000;1
20170710;000000;324.4600000;326.7800000;324.4600000;325.7900000;139
20170711;000000;325.7900000;328.2800000;325.7900000;328.1300000;254
20170712;000000;328.1300000;328.9100000;326.6300000;328.7600000;159
20170713;000000;328.7600000;328.7600000;326.6000000;327.8600000;314
20170714;000000;327.8600000;328.0600000;325.6000000;327.3600000;537
20170716;000000;327.3600000;327.3600000;327.3600000;327.3600000;1
20170717;000000;327.3600000;327.3600000;324.7900000;325.8300000;353
20170718;000000;325.8300000;326.1800000;324.4400000;325.7100000;373
20170719;000000;325.7100000;326.3700000;324.7200000;326.2100000;389
20170720;000000;326.2100000;326.2100000;324.4100000;325.8300000;400
20170721;000000;325.8300000;325.8300000;323.5400000;324.9600000;425
20170723;000000;324.9600000;324.9600000;324.9600000;324.9600000;1
20170724;000000;324.9600000;327.6000000;324.5800000;327.3600000;487
20170725;000000;327.3600000;327.9800000;325.7700000;326.9600000;441
20170726;000000;326.9600000;327.4800000;325.4200000;327.0100000;427
20170727;000000;327.0100000;327.0100000;324.4000000;326.2600000;459
20170728;000000;326.2600000;327.0700000;325.8400000;326.9600000;369
20170729;000000;326.9600000;326.9600000;326.9600000;326.9600000;1
20170731;000000;326.9600000;329.7100000;325.4800000;329.3300000;477
20170801;000000;329.3300000;331.6900000;327.8500000;331.6900000;529
20170802;000000;331.3100000;336.9900000;331.3100000;336.4600000;513
20170803;000000;336.2900000;336.5000000;333.8600000;335.2700000;638
20170804;000000;335.2700000;335.2700000;331.3500000;332.0100000;492
20170805;000000;332.0100000;332.0100000;332.0100000;332.0100000;1
20170806;000000;332.0100000;332.0100000;332.0100000;332.0100000;2
20170807;000000;332.0100000;332.3900000;329.9000000;332.0600000;643
20170808;000000;332.0600000;332.6100000;330.7000000;332.2600000;433
20170809;000000;332.2600000;332.4100000;331.7000000;332.4100000;229
20170810;000000;332.4100000;332.9800000;331.3400000;332.5600000;482
20170811;000000;332.5600000;333.6800000;332.0400000;332.6600000;363
20170812;000000;332.6600000;332.6600000;332.6600000;332.6600000;1
